"FITXA_ID","TIPUS","AREA","ELEMENT","DETALL","DIA_DATA_ALTA","MES_DATA_ALTA","ANY_DATA_ALTA","DIA_DATA_TANCAMENT","MES_DATA_TANCAMENT","ANY_DATA_TANCAMENT","CODI_DISTRICTE","DISTRICTE","CODI_BARRI","BARRI","SECCIO_CENSAL","TIPUS_VIA","CARRER","NUMERO","COORDENADA_X","COORDENADA_Y","LONGITUD","LATITUD","SUPORT","CANALS_RESPOSTA"
38762340,""INCIDENCIA"",""Recollida i neteja de l'espai urbà"",""Pintades / cartells / pancartes"",""Netejar pintada  cartell o pancarta en espai públic"",28,12,2024,08,01,2025,03,""Sants-Montjuïc"",11,""el Poble-sec"",,""Carrer"",""de Tapioles"",0032,430096,4580517,,,""MÒBIL"",""EMAIL""
38762398,""INCIDENCIA"",""Recollida i neteja de l'espai urbà"",""Neteja carrers i/o places"",""Objectes a netejar / retirar"",28,12,2024,08,01,2025,06,""Gràcia"",30,""la Salut"",,""Travessera"",""Trav de Dalt"",0110,429652,4584775,,,""MÒBIL"",""EMAIL""
38762397,""INCIDENCIA"",""Recollida i neteja de l'espai urbà"",""Neteja carrers i/o places"",""Objectes a netejar / retirar"",28,12,2024,08,01,2025,06,""Gràcia"",30,""la Salut"",,""Carrer"",""de Maignon"",0031,429200,4584595,,,""MÒBIL"",""EMAIL""
38762392,""INCIDENCIA"",""Manteniment de l'espai urbà"",""Papereres"",""Paperera incidències"",28,12,2024,08,01,2025,05,""Sarrià-Sant Gervasi"",26,""Sant Gervasi - Galvany"",,""Carrer"",""de Laforja"",0080,428675,4583224,,,""MÒBIL"",""EMAIL""
38762388,""INCIDENCIA"",""Manteniment de l'espai urbà"",""Voreres"",""Ensorrada prox gub"",28,12,2024,08,01,2025,06,""Gràcia"",31,""la Vila de Gràcia"",,""Carrer"",""de Verdi"",0016,429564,4583891,,,""MÒBIL"",""EMAIL""
38762393,""INCIDENCIA"",""Recollida i neteja de l'espai urbà"",""Pintades / cartells / pancartes"",""Netejar pintada  cartell o pancarta en espai públic"",28,12,2024,08,01,2025,09,""Sant Andreu"",60,""Sant Andreu"",,""Carrer"",""Gran de Sant Andreu"",0249,432293,4587380,,,""MÒBIL"",""EMAIL""
38762326,""INCIDENCIA"",""Recollida i neteja de l'espai urbà"",""Pintades / cartells / pancartes"",""Netejar pintada  cartell o pancarta en espai públic"",28,12,2024,08,01,2025,09,""Sant Andreu"",60,""Sant Andreu"",,""Carrer"",""del Segre"",0060,432613,4587059,,,""MÒBIL"",""EMAIL""
38762396,""INCIDENCIA"",""Recollida i neteja de l'espai urbà"",""Pintades / cartells / pancartes"",""Netejar pintada  cartell o pancarta en espai públic"",28,12,2024,08,01,2025,04,""Les Corts"",20,""la Maternitat i Sant Ramon"",,""Avinguda"",""Av de Xile"",0040,425850,4581144,,,""MÒBIL"",""EMAIL""
38762306,""INCIDENCIA"",""Recollida i neteja de l'espai urbà"",""Recollida pneumàtica"",""Recollida pneumàtica incidències"",29,12,2024,08,01,2025,10,""Sant Martí"",67,""la Vila Olímpica del Poblenou"",053,""Avinguda"",""Av D'icària"",0157,432867,4582529,,,""TELÈFON"",""EMAIL""
38762359,""INCIDENCIA"",""Recollida i neteja de l'espai urbà"",""Neteja carrers i/o places"",""Objectes a netejar / retirar"",29,12,2024,08,01,2025,03,""Sants-Montjuïc"",13,""la Marina de Port"",,""Plaça"",""Pl Sn (alts Forns)"",0004,428000,4578799,,,""WEB"",""EMAIL""
38762338,""INCIDENCIA"",""Recollida i neteja de l'espai urbà"",""Pintades / cartells / pancartes"",""Netejar pintada  cartell o pancarta en espai públic"",29,12,2024,08,01,2025,05,""Sarrià-Sant Gervasi"",24,""les Tres Torres"",,""Avinguda"",""Av de Sarrià"",0118,427548,4582669,,,""MÒBIL"",""EMAIL""
38762424,""QUEIXA"",""Mobilitat"",""Àrea verda"",""Problemes / desacords Àrea Verda"",29,12,2024,08,01,2025,,,,,,,,,,,,,""MÒBIL"",""EMAIL""
38762336,""INCIDENCIA"",""Recollida i neteja de l'espai urbà"",""Pintades / cartells / pancartes"",""Netejar pintada  cartell o pancarta en espai públic"",29,12,2024,08,01,2025,10,""Sant Martí"",69,""Diagonal Mar i el Front Marítim del Poblenou"",,""Carrer"",""de la Jonquera"",0001,433713,4583509,,,""MÒBIL"",""EMAIL""
38762370,""INCIDENCIA"",""Mobilitat"",""Vehicles a motor"",""Vehicles motor abandonats"",29,12,2024,08,01,2025,03,""Sants-Montjuïc"",17,""Sants - Badal"",,""Carrer"",""de Pavia"",0072,427200,4580408,,,""WEB"",""IMMEDIATA""
38762403,""INCIDENCIA"",""Recollida i neteja de l'espai urbà"",""Neteja carrers i/o places"",""Objectes a netejar / retirar"",29,12,2024,08,01,2025,06,""Gràcia"",31,""la Vila de Gràcia"",,""Carrer"",""de Martínez de la Rosa"",0071,429597,4583609,,,""MÒBIL"",""EMAIL""
38762400,""INCIDENCIA"",""Recollida i neteja de l'espai urbà"",""Neteja carrers i/o places"",""Objectes a netejar / retirar"",29,12,2024,08,01,2025,06,""Gràcia"",28,""Vallcarca i els Penitents"",,""Carrer"",""de Les Balears"",0009,428691,4585110,,,""MÒBIL"",""EMAIL""
38762406,""INCIDENCIA"",""Recollida i neteja de l'espai urbà"",""Neteja carrers i/o places"",""Objectes a netejar / retirar"",29,12,2024,08,01,2025,06,""Gràcia"",31,""la Vila de Gràcia"",,""Carrer"",""de Bretón de los Herreros"",0015,429097,4583761,,,""MÒBIL"",""EMAIL""
38762319,""INCIDENCIA"",""Manteniment de l'espai urbà"",""Baranes"",""Barana incidències"",29,12,2024,08,01,2025,07,""Horta-Guinardó"",35,""el Guinardó"",,""Carrer"",""de Garriga i Roca"",0030,430700,4585708,,,""MÒBIL"",""EMAIL""
38762405,""INCIDENCIA"",""Recollida i neteja de l'espai urbà"",""Neteja carrers i/o places"",""Objectes a netejar / retirar"",29,12,2024,08,01,2025,06,""Gràcia"",32,""el Camp d'en Grassot i Gràcia Nova"",,""Carrer"",""del Rosselló"",0359,430535,4583741,,,""MÒBIL"",""EMAIL""
38762419,""PETICIO DE SERVEI"",""Gestions municipals"",""Recollida i neteja de l'espai urbà"",""Rec. roba domiciliària"",29,12,2024,08,01,2025,,,,,,,,,,,,,""TELÈFON"",""NO VOL RESPOSTA""
38762331,""INCIDENCIA"",""Recollida i neteja de l'espai urbà"",""Neteja carrers i/o places"",""Objectes a netejar / retirar"",29,12,2024,08,01,2025,03,""Sants-Montjuïc"",16,""la Bordeta"",,""Carrer"",""de Parcerisa"",0020,427649,4579983,,,""MÒBIL"",""EMAIL""
38762304,""QUEIXA"",""Urbanisme"",""Altres obres a la via pública"",""Molèsties obres a la via pública"",29,12,2024,08,01,2025,06,""Gràcia"",32,""el Camp d'en Grassot i Gràcia Nova"",,""Carrer"",""de Pi i Margall"",0030,430087,4584266,,,""MÒBIL"",""EMAIL""
38762404,""INCIDENCIA"",""Recollida i neteja de l'espai urbà"",""Neteja carrers i/o places"",""Objectes a netejar / retirar"",29,12,2024,08,01,2025,06,""Gràcia"",28,""Vallcarca i els Penitents"",,""Carrer"",""del Repartidor"",0037,428815,4584814,,,""MÒBIL"",""EMAIL""
38762372,""INCIDENCIA"",""Mobilitat"",""Vehicles a motor"",""Vehicles motor abandonats"",29,12,2024,08,01,2025,03,""Sants-Montjuïc"",17,""Sants - Badal"",072,""Carrer"",""de Pavia"",0072,427200,4580408,,,""TELÈFON"",""IMMEDIATA""
38762297,""QUEIXA"",""Mobilitat"",""Bicicletes"",""Bicicletes disciplina viària"",29,12,2024,08,01,2025,06,""Gràcia"",28,""Vallcarca i els Penitents"",,""Avinguda"",""Av de Vallcarca"",0062,428727,4584649,,,""MÒBIL"",""IMMEDIATA""
38762328,""INCIDENCIA"",""Recollida i neteja de l'espai urbà"",""Pintades / cartells / pancartes"",""Netejar pintada  cartell o pancarta en espai públic"",29,12,2024,08,01,2025,07,""Horta-Guinardó"",35,""el Guinardó"",,""Carrer"",""de Feliu"",0030,431077,4585501,,,""MÒBIL"",""EMAIL""
38762333,""INCIDENCIA"",""Recollida i neteja de l'espai urbà"",""Pintades / cartells / pancartes"",""Netejar pintada  cartell o pancarta en espai públic"",29,12,2024,08,01,2025,10,""Sant Martí"",69,""Diagonal Mar i el Front Marítim del Poblenou"",,""Carrer"",""de Pujades"",0323,433811,4584287,,,""MÒBIL"",""EMAIL""
38762349,""INCIDENCIA"",""Recollida i neteja de l'espai urbà"",""Pintades / cartells / pancartes"",""Netejar pintada  cartell o pancarta en espai públic"",29,12,2024,08,01,2025,04,""Les Corts"",19,""les Corts"",,""Carrer"",""D'evarist Arnús"",0021,427524,4581611,,,""MÒBIL"",""EMAIL""
38762371,""INCIDENCIA"",""Mobilitat"",""Vehicles a motor"",""Vehicles motor abandonats"",29,12,2024,08,01,2025,03,""Sants-Montjuïc"",17,""Sants - Badal"",,""Carrer"",""de Pavia"",0072,427200,4580408,,,""WEB"",""IMMEDIATA""
38762361,""INCIDENCIA"",""Recollida i neteja de l'espai urbà"",""Pintades / cartells / pancartes"",""Netejar pintada  cartell o pancarta en espai públic"",29,12,2024,08,01,2025,04,""Les Corts"",19,""les Corts"",,""Carrer"",""de Novell"",0037,427454,4581658,,,""MÒBIL"",""EMAIL""
38762347,""INCIDENCIA"",""Recollida i neteja de l'espai urbà"",""Pintades / cartells / pancartes"",""Netejar pintada  cartell o pancarta en espai públic"",29,12,2024,08,01,2025,04,""Les Corts"",19,""les Corts"",,""Carrer"",""dels Comtes de Bell-lloc"",0174,427741,4581629,,,""MÒBIL"",""EMAIL""
38762339,""INCIDENCIA"",""Recollida i neteja de l'espai urbà"",""Pintades / cartells / pancartes"",""Netejar pintada  cartell o pancarta en espai públic"",29,12,2024,08,01,2025,03,""Sants-Montjuïc"",15,""Hostafrancs"",,""Carrer"",""de Muntadas"",0029,428245,4580959,,,""MÒBIL"",""EMAIL""
38762364,""INCIDENCIA"",""Recollida i neteja de l'espai urbà"",""Pintades / cartells / pancartes"",""Netejar pintada  cartell o pancarta en espai públic"",29,12,2024,08,01,2025,05,""Sarrià-Sant Gervasi"",23,""Sarrià"",,""Carrer"",""de Benet Mateu"",0024,427012,4582679,,,""MÒBIL"",""EMAIL""
38762369,""INCIDENCIA"",""Recollida i neteja de l'espai urbà"",""Pintades / cartells / pancartes"",""Netejar pintada  cartell o pancarta en espai públic"",29,12,2024,08,01,2025,05,""Sarrià-Sant Gervasi"",24,""les Tres Torres"",,""Carrer"",""de Can Ràbia"",0009,427636,4582744,,,""MÒBIL"",""EMAIL""
38762343,""INCIDENCIA"",""Recollida i neteja de l'espai urbà"",""Pintades / cartells / pancartes"",""Netejar pintada  cartell o pancarta en espai públic"",29,12,2024,08,01,2025,03,""Sants-Montjuïc"",18,""Sants"",,""Carrer"",""de Premià"",0044,428012,4580989,,,""MÒBIL"",""EMAIL""
38762368,""INCIDENCIA"",""Recollida i neteja de l'espai urbà"",""Pintades / cartells / pancartes"",""Netejar pintada  cartell o pancarta en espai públic"",29,12,2024,08,01,2025,05,""Sarrià-Sant Gervasi"",23,""Sarrià"",,""Passeig"",""Pg de Manuel Girona"",0055,427032,4582643,,,""MÒBIL"",""EMAIL""
38762344,""INCIDENCIA"",""Recollida i neteja de l'espai urbà"",""Pintades / cartells / pancartes"",""Netejar pintada  cartell o pancarta en espai públic"",29,12,2024,08,01,2025,02,""Eixample"",05,""el Fort Pienc"",,""Avinguda"",""Av de Vilanova"",0001,431487,4582571,,,""MÒBIL"",""EMAIL""
38762407,""INCIDENCIA"",""Recollida i neteja de l'espai urbà"",""Neteja carrers i/o places"",""Petició reg puntual"",29,12,2024,08,01,2025,06,""Gràcia"",31,""la Vila de Gràcia"",052,""Plaça"",""Pl de la Virreina"",0001,429585,4584052,,,""TELÈFON"",""SMS""
38762341,""INCIDENCIA"",""Recollida i neteja de l'espai urbà"",""Neteja carrers i/o places"",""Objectes a netejar / retirar"",29,12,2024,08,01,2025,04,""Les Corts"",20,""la Maternitat i Sant Ramon"",037,""Carrer"",""de Conxita Supervia"",0013,427101,4581305,,,""TELÈFON"",""SMS""
38762342,""INCIDENCIA"",""Recollida i neteja de l'espai urbà"",""Pintades / cartells / pancartes"",""Netejar pintada  cartell o pancarta en espai públic"",29,12,2024,08,01,2025,03,""Sants-Montjuïc"",11,""el Poble-sec"",,""Carrer"",""del Roser"",0109,430182,4580263,,,""MÒBIL"",""EMAIL""
38762348,""INCIDENCIA"",""Recollida i neteja de l'espai urbà"",""Pintades / cartells / pancartes"",""Netejar pintada  cartell o pancarta en espai públic"",29,12,2024,08,01,2025,05,""Sarrià-Sant Gervasi"",23,""Sarrià"",,""Passeig"",""Pg de Manuel Girona"",0055,427032,4582643,,,""MÒBIL"",""EMAIL""
38762346,""INCIDENCIA"",""Recollida i neteja de l'espai urbà"",""Pintades / cartells / pancartes"",""Netejar pintada  cartell o pancarta en espai públic"",29,12,2024,08,01,2025,02,""Eixample"",05,""el Fort Pienc"",,""Avinguda"",""Av de Vilanova"",0001,431487,4582571,,,""MÒBIL"",""EMAIL""
38762426,""INCIDENCIA"",""Recollida i neteja de l'espai urbà"",""Pintades / cartells / pancartes"",""Netejar pintada  cartell o pancarta en espai públic"",29,12,2024,08,01,2025,05,""Sarrià-Sant Gervasi"",27,""el Putxet i el Farró"",,""Carrer"",""de Manacor"",0036,428505,4584487,,,""MÒBIL"",""EMAIL""
38762428,""INCIDENCIA"",""Recollida i neteja de l'espai urbà"",""Pintades / cartells / pancartes"",""Netejar pintada  cartell o pancarta en espai públic"",29,12,2024,08,01,2025,05,""Sarrià-Sant Gervasi"",27,""el Putxet i el Farró"",,""Carrer"",""D'homer"",0039,428622,4584312,,,""MÒBIL"",""EMAIL""
38762430,""INCIDENCIA"",""Recollida i neteja de l'espai urbà"",""Pintades / cartells / pancartes"",""Netejar pintada  cartell o pancarta en espai públic"",29,12,2024,08,01,2025,03,""Sants-Montjuïc"",18,""Sants"",,""Carrer"",""de Premià"",0046,428012,4581026,,,""MÒBIL"",""EMAIL""
38762395,""INCIDENCIA"",""Recollida i neteja de l'espai urbà"",""Pintades / cartells / pancartes"",""Netejar pintada  cartell o pancarta en espai públic"",29,12,2024,08,01,2025,10,""Sant Martí"",67,""la Vila Olímpica del Poblenou"",055,""Carrer"",""de Salvador Espriu"",0075,433110,4582508,,,""TELÈFON"",""EMAIL""
38762316,""INCIDENCIA"",""Recollida i neteja de l'espai urbà"",""Pintades / cartells / pancartes"",""Netejar pintada  cartell o pancarta en espai públic"",29,12,2024,08,01,2025,09,""Sant Andreu"",61,""la Sagrera"",,""Carrer"",""del Pont de Sant Martí"",0008,432497,4586000,,,""WEB"",""EMAIL""
38762429,""INCIDENCIA"",""Recollida i neteja de l'espai urbà"",""Pintades / cartells / pancartes"",""Netejar pintada  cartell o pancarta en espai públic"",29,12,2024,08,01,2025,04,""Les Corts"",19,""les Corts"",,""Carrer"",""de Caballero"",0057,427787,4581648,,,""MÒBIL"",""EMAIL""
38762323,""INCIDENCIA"",""Recollida i neteja de l'espai urbà"",""Pintades / cartells / pancartes"",""Netejar pintada  cartell o pancarta en espai públic"",29,12,2024,08,01,2025,10,""Sant Martí"",68,""el Poblenou"",,""Plaça"",""Pl de Prim"",9999,433696,4583393,,,""MÒBIL"",""EMAIL""
38762394,""INCIDENCIA"",""Recollida i neteja de l'espai urbà"",""Pintades / cartells / pancartes"",""Netejar pintada  cartell o pancarta en espai públic"",29,12,2024,08,01,2025,02,""Eixample"",10,""Sant Antoni"",,""Gran Via"",""G.v. de Les Corts Catalanes"",0524,429692,4581530,,,""MÒBIL"",""EMAIL""
38762327,""INCIDENCIA"",""Recollida i neteja de l'espai urbà"",""Pintades / cartells / pancartes"",""Netejar pintada  cartell o pancarta en espai públic"",29,12,2024,08,01,2025,10,""Sant Martí"",68,""el Poblenou"",,""Carrer"",""de Fernando Poo"",0057,433671,4583403,,,""MÒBIL"",""EMAIL""
38762362,""INCIDENCIA"",""Recollida i neteja de l'espai urbà"",""Pintades / cartells / pancartes"",""Netejar pintada  cartell o pancarta en espai públic"",29,12,2024,08,01,2025,04,""Les Corts"",19,""les Corts"",,""Carrer"",""de Galileu"",0265,427462,4581665,,,""MÒBIL"",""EMAIL""
38762408,""INCIDENCIA"",""Recollida i neteja de l'espai urbà"",""Neteja carrers i/o places"",""Orins  excrements animals"",29,12,2024,08,01,2025,06,""Gràcia"",31,""la Vila de Gràcia"",,""Carrer"",""de Les Tres Senyores"",0030,429666,4584241,,,""MÒBIL"",""EMAIL""
38762358,""INCIDENCIA"",""Recollida i neteja de l'espai urbà"",""Pintades / cartells / pancartes"",""Netejar pintada  cartell o pancarta en espai públic"",30,12,2024,08,01,2025,05,""Sarrià-Sant Gervasi"",27,""el Putxet i el Farró"",,""Carrer"",""de Vallirana"",0030,428824,4583914,,,""MÒBIL"",""NO VOL RESPOSTA""
38762382,""INCIDENCIA"",""Recollida i neteja de l'espai urbà"",""Pintades / cartells / pancartes"",""Netejar pintada  cartell o pancarta en espai públic"",30,12,2024,08,01,2025,05,""Sarrià-Sant Gervasi"",27,""el Putxet i el Farró"",,""Carrer"",""de Saragossa"",0063,428834,4583773,,,""MÒBIL"",""NO VOL RESPOSTA""
38762401,""INCIDENCIA"",""Recollida i neteja de l'espai urbà"",""Pintades / cartells / pancartes"",""Netejar pintada  cartell o pancarta en espai públic"",30,12,2024,08,01,2025,05,""Sarrià-Sant Gervasi"",27,""el Putxet i el Farró"",,""Carrer"",""de Guillem Tell"",0015,428880,4583817,,,""MÒBIL"",""NO VOL RESPOSTA""
38762418,""PETICIO DE SERVEI"",""Gestions municipals"",""Recollida i neteja de l'espai urbà"",""Rec. roba domiciliària"",30,12,2024,08,01,2025,,,,,,,,,,,,,""TELÈFON"",""EMAIL""
38766341,""QUEIXA"",""Transports públics"",""Autobusos AMB (abans EMT)"",""Manca informació"",30,12,2024,08,01,2025,,,,,,,,,,,,,""TELÈFON"",""EMAIL""
38766342,""QUEIXA"",""Transports públics"",""Autobusos AMB (abans EMT)"",""Comportament personal AMB"",30,12,2024,08,01,2025,,,,,,,,,,,,,""TELÈFON"",""NO VOL RESPOSTA""
38766455,""INCIDENCIA"",""Manteniment de l'espai urbà"",""Arbrat"",""Arbrat incidències"",30,12,2024,08,01,2025,02,""Eixample"",05,""el Fort Pienc"",,""Carrer"",""D'ausiàs Marc"",0097,431486,4582942,,,""MÒBIL"",""EMAIL""
38766340,""CONSULTA"",""Cultura"",""Arxius municipals de districte"",""Cita prèvia urbanisme i obres"",30,12,2024,08,01,2025,,,,,,,,,,,,,""WEB"",""EMAIL""
38766439,""PETICIO DE SERVEI"",""Gestions municipals"",""Recollida i neteja de l'espai urbà"",""Rec. roba domiciliària"",30,12,2024,08,01,2025,,,,,,,,,,,,,""TELÈFON"",""EMAIL""
38766440,""INCIDENCIA"",""Recollida i neteja de l'espai urbà"",""Neteja carrers i/o places"",""Objectes a netejar / retirar"",30,12,2024,08,01,2025,02,""Eixample"",07,""la Dreta de l'Eixample"",,""Carrer"",""de Mallorca"",0348,430737,4583533,,,""MÒBIL"",""EMAIL""
38766426,""INCIDENCIA"",""Recollida i neteja de l'espai urbà"",""Neteja carrers i/o places"",""Orins  excrements humans"",30,12,2024,08,01,2025,01,""Ciutat Vella"",01,""el Raval"",019,""Carrer"",""la Rambla"",0097,430753,4581534,,,""TELÈFON"",""EMAIL""
38766441,""INCIDENCIA"",""Recollida i neteja de l'espai urbà"",""Neteja carrers i/o places"",""Objectes a netejar / retirar"",30,12,2024,08,01,2025,02,""Eixample"",08,""l'Antiga Esquerra de l'Eixample"",,""Carrer"",""de Muntaner"",0183,429051,4582685,,,""MÒBIL"",""EMAIL""
38766463,""INCIDENCIA"",""Recollida i neteja de l'espai urbà"",""Pintades / cartells / pancartes"",""Netejar pintada  cartell o pancarta en espai públic"",30,12,2024,08,01,2025,05,""Sarrià-Sant Gervasi"",23,""Sarrià"",,""Passeig"",""Pg de Manuel Girona"",0077,427194,4582695,,,""MÒBIL"",""EMAIL""
38766425,""INCIDENCIA"",""Recollida i neteja de l'espai urbà"",""Neteja carrers i/o places"",""Objectes a netejar / retirar"",30,12,2024,08,01,2025,06,""Gràcia"",28,""Vallcarca i els Penitents"",,""Carrer"",""del Morell"",0005,428350,4585450,,,""MÒBIL"",""EMAIL""
38766437,""PETICIO DE SERVEI"",""Gestions municipals"",""Recollida i neteja de l'espai urbà"",""Rec. roba domiciliària"",30,12,2024,08,01,2025,,,,,,,,,,,,,""TELÈFON"",""EMAIL""
38766436,""PETICIO DE SERVEI"",""Gestions municipals"",""Recollida i neteja de l'espai urbà"",""Rec. roba domiciliària"",30,12,2024,08,01,2025,,,,,,,,,,,,,""TELÈFON"",""NO VOL RESPOSTA""
38766438,""PETICIO DE SERVEI"",""Gestions municipals"",""Recollida i neteja de l'espai urbà"",""Rec. roba domiciliària"",30,12,2024,08,01,2025,,,,,,,,,,,,,""TELÈFON"",""EMAIL""
38766429,""INCIDENCIA"",""Recollida i neteja de l'espai urbà"",""Pintades / cartells / pancartes"",""Netejar pintada  cartell o pancarta en espai públic"",30,12,2024,08,01,2025,02,""Eixample"",09,""la Nova Esquerra de l'Eixample"",,""Carrer"",""de Calàbria"",0165,429034,4581555,,,""WEB"",""EMAIL""
38766471,""INCIDENCIA"",""Recollida i neteja de l'espai urbà"",""Neteja carrers i/o places"",""Objectes a netejar / retirar"",30,12,2024,08,01,2025,01,""Ciutat Vella"",01,""el Raval"",,""Carrer"",""de Guàrdia"",0002,430883,4581061,,,""MÒBIL"",""EMAIL""
38766427,""INCIDENCIA"",""Recollida i neteja de l'espai urbà"",""Neteja carrers i/o places"",""Objectes a netejar / retirar"",30,12,2024,08,01,2025,02,""Eixample"",06,""la Sagrada Família"",,""Carrer"",""de la Indústria"",0190,431157,4584692,,,""MÒBIL"",""EMAIL""
38766468,""INCIDENCIA"",""Recollida i neteja de l'espai urbà"",""Pintades / cartells / pancartes"",""Netejar pintada  cartell o pancarta en espai públic"",30,12,2024,08,01,2025,10,""Sant Martí"",66,""el Parc i la Llacuna del Poblenou"",,""Carrer"",""de Wellington"",0078,431973,4582595,,,""MÒBIL"",""EMAIL""
38762307,""INCIDENCIA"",""Recollida i neteja de l'espai urbà"",""Recollida orgànic / rebuig"",""Contenidor orgànic/rebuig incidències"",30,12,2024,08,01,2025,09,""Sant Andreu"",60,""Sant Andreu"",030,""Carrer"",""de Fernando Pessoa"",0021,432584,4587970,,,""TELÈFON"",""EMAIL""
38762427,""INCIDENCIA"",""Recollida i neteja de l'espai urbà"",""Pintades / cartells / pancartes"",""Netejar pintada  cartell o pancarta en espai públic"",30,12,2024,08,01,2025,05,""Sarrià-Sant Gervasi"",27,""el Putxet i el Farró"",,""Carrer"",""de Saragossa"",0058,428759,4583856,,,""MÒBIL"",""NO VOL RESPOSTA""
38766349,""INCIDENCIA"",""Recollida i neteja de l'espai urbà"",""Neteja carrers i/o places"",""Objectes a netejar / retirar"",30,12,2024,08,01,2025,03,""Sants-Montjuïc"",11,""el Poble-sec"",001,""Carrer"",""de Vallhonrat"",0007,429542,4580678,,,""TELÈFON"",""SMS""
38766353,""INCIDENCIA"",""Manteniment de l'espai urbà"",""Zona gossos"",""Zona gossos elements incidències"",30,12,2024,08,01,2025,06,""Gràcia"",28,""Vallcarca i els Penitents"",006,""Carrer"",""D'esteve Terradas"",0010,428295,4584992,,,""TELÈFON"",""EMAIL""
